id_str,topic,topic_name,score,text_lexical
2052245457854964155,5,Lingkungan/Sosial,1,kesalahan internal dibahas ttg scene plenger kekunci padahal situasi makin chaos alasan bukan asumsi lingkungan toxic sebenernya isu kan jauh nya scene plenger
2052237635557728356,-1,Tidak Spesifik,0,kamu nyesel aku ngetweet nya tiap mau bunuh diri aja
2052236254113419719,-1,Tidak Spesifik,0,jalan mengharuskan memakai kruk depresi sakit patah hati lainnya lantas merasa sembuh
2052230581463990550,5,Lingkungan/Sosial,1,ktanya jgn diplintir klrifikasi pmbahsan kalian tntng ajakan orng brhnti nnton lingkungan toxic asumsi z kluar salah besar bgt padahal jelas banget sejelas nya orng komplain poster trailer kluar akhir alur caption sesuai
2052228918577692982,1,Masalah Keluarga,1,kak ngejudge orgny ngerasa depresi ygbikin marah bawa kecelakaan kemaren mikir perasaan keluarga korban
2052228913854873720,-1,Tidak Spesifik,0,mental orang beda beda banget jangan bunuh diri jadi pilihan terakhir banyak istighfar kalau sangat sulit lihatlah orang disekitar sangat sulit tetap bertahan hidup
2052228471733297568,-1,Tidak Spesifik,0,akulah korban pesantren nyampe berkali kali nyoba buat bunuh diri sanggup alhamdulillah deh sekarang membaikk soalnya pas lulus langsung cut off semua pesantren meskipun masi suka gemeteran kalau keinget
2052196137487179822,-1,Tidak Spesifik,0,tahun seorang wanita bernama frau troffea tiba tiba menari sendiri jalanan strasbourg musik alasan menari terus selama beberapa hari berhenti hitungan minggu lebih orang ikut menari bersamanya banyak
2052188096007967221,-1,Tidak Spesifik,0,karakter ai ditemukan menyamar psikiater dokter lalu memberi saran medis penyelidik mengaku penderita depresi internasional adadikompas
2052187188256026661,-1,Tidak Spesifik,0,pulas telinga penasihat pm nepobaby kayangan turun kk hospital gomen emergency dept bawak bersembang doktor kelelahan depresi takde la tergamak nak potong dana kkm
2052182964226920531,-1,Tidak Spesifik,0,pagi simak kejadian rambut wanita siswi berkerudung dipotong jawa barat dampak psikis hadapi depresi ringan hingga berat wanita dipotong bukan sekadar rambut rasa percaya diri rasa aman kalau aku sangat kecewa
2052157903126270126,1,Masalah Keluarga,2,dulu an an perjalanan hidup cenderung linear sekolah lulus kerja tetap swasta pns meneruskan usaha keluarga menikah punya anak lalu pensiun semua pilihan karier terlalu bercabang ekonomi relatif stabil
2052155192481919222,-1,Tidak Spesifik,0,haikal pacarnya sena mati pas umur haikal sena kali ulang kehidupan hasilnya haikal tetep mati kehidupan sena ngalamin depresi berat ditambah pas liat haikal marah banget mau niru cowonya
2052145885338054972,-1,Tidak Spesifik,0,bagus kok teguran nya keras menye menye orang emg dikerasin nder terlalu mikir jauh buat bunuh diri ditambah kata motivasi lebih oke
2052116684765528415,-1,Tidak Spesifik,0,aku perna depresi justru terkadang memang perlu dikasi kata menampar tau hidup emg keras kalau kamu lemah tewas perihal minimal empati lah blabla yaela orang cerita grup publik kenal satu sama jelas mengontrol jawaban bakal dikasi
2052112536930242587,-1,Tidak Spesifik,0,kalau cmn orang stop mau bunuh diri grgr diomongin gt mulu perasaan validasi jadi ketumpuk inside them and one day it could explode people in that state are sensitive makanya orang psikolog for a reason because they know how to deal with them
2052088040580088204,-1,Tidak Spesifik,0,nangis mau nangisin hidup sendiri takut depresi solusinya nonton drama sedih langsung banjir air mata orang bilang ngapain nangis seriusan habis nangis biasanya perasaan sdkit lega
2052085289590673805,0,Tekanan Akademik,1,aku tahap kok emang aku didiagnosa depresi anxiety depresinya lumayan membaik efeknya mudah lelah sakit slow learner gampangg banget lupa sekarang sedang menata hidup pelan pelan belajar
2052082960753721778,-1,Tidak Spesifik,0,benar banget iya sih didunia pahalanya mungkin banyak kesempatan masuk surga kalau bundir hilang kesempatan pemulihan surganya
2052076881789489545,-1,Tidak Spesifik,0,simplenya hidup berputar kamu takut gagal snbt bukan kamu dikira lelah mental lelah fisik cuma pemikiran lebih dewasa pake logika tau kalau bunuh diri cuma caper cuma nyebarin energi negatif orang orang
2052076194183647473,-1,Tidak Spesifik,0,jalnan toxic mana sih sampe nyuruh orang mati tantenya riki nyuruh orang bunuh diri pake tali sampe disuruh mati
2052075404018815472,-1,Tidak Spesifik,0,aku dl punya keluhan sama baru tertangani tahun kmudian sama plek awalnya diagnosa anxiety trnyata gangguan waham gongnya adl depresi ttp psikolog nder dirujuk psikiater km insom lama kan mlm susah banget tidur nyenyak
2052069351168291311,-1,Tidak Spesifik,0,si adek depresi jangan diganggu
2052067519280857358,2,Finansial,1,kepikiran biaya les cean makanya depresi bagaimana
2052066490086498753,-1,Tidak Spesifik,0,man el byl dneska odpoledne velmi smutn a v depresi ekalo ho svj ja sem zbab le odjela na dovolenou nemam na ty debily sousedy nervy v c a hle z zraky se asi d j tentokr t se nikdo s nik m ani nepoh dal nevyhro ovali si navz jem kdo koho u krt z r m
2052061467017675288,-1,Tidak Spesifik,0,depresi aku su dibungkam melong terus appss kicaw malah disuru meneng ki piye ontran ontranane lah om rehat su
2052052405618167982,-1,Tidak Spesifik,0,aku kesel liatnya anjing tiba tiba ngadu domba fans celsi sama arsenal padahal fans celsi depresi sama tim nya kalian bahagia lolos final ucl kalian eh malah si bodoh
2052047999971508424,-1,Tidak Spesifik,0,pokoknya jangan pendam sendiri kalau apa apa kalau ajak curhat berusaha rilex berlarut larut emosi malah depresi tenang menghadapi masalah apa mendekat kan diri allah
2052043057713881104,-1,Tidak Spesifik,0,stud kalian rata rata plus satu sertif olimpiade ugm terkurasi nekat daftar mandiri its jalur prestasi jurusan teksip arsi bunuh diri saran jujur binggung baget butuh pencerahan
2052039243510530520,-1,Tidak Spesifik,0,sesuai narasi malah bunuh diri kalau dicrop bagaimana sih
2051921908862709761,-1,Tidak Spesifik,0,btw cerita grup publik gitu apa mungkin temen orang terus buat orang ngatain orang mau bunuh diri tolonglah diam jangan komen ttg agama ataupun akhirat kematian orang mau bunuh diri peduli coba tanya private aja bantu cerita
2051912990937821402,-1,Tidak Spesifik,0,elig bill bunuh diri solusi
2051912128714653800,-1,Tidak Spesifik,0,bayangin aje orang sampe disuruh bunuh diri disuruh keluar grup diancem mau dikirimin bunga kematian sama kataya sih fans grgr gasengaja ngmg dulu aku keling bgt silakan dibayangin de sekalian ajak mba wonnie ava pink katanya emaknya korea banget
2051909000888009146,-1,Tidak Spesifik,0,ksoo disuruh bunuh diri diem ksoo disuruh minum racun diem ksoo kena bodyshimming diem fans ksoo lelah sampe berharap ksoo keluar grup disanalah suel datang narasi sok bijaknya fyi kaum kamu ketakutan setengah mati pas out sama
2051902258426884388,5,Lingkungan/Sosial,2,pertemanan buruk merubah kebiasaan baik dulu waktu kuliah aku pernah masuk lingkungan toxic dikit julid selalu ngomong kasar tiap ngumpul ngomongin orang mulu awalnya ngerasa kalau aku ngikut arus sampe temenku notis kalau aku banyak berubah aku
2051901011116315078,-1,Tidak Spesifik,0,betul aku dipastikan dokterku aku mengalami memory loss depresi berat nama orang orang aku ingat ngapain aku tahu matkul usah ditanya lupa berat
2051898469384958262,-1,Tidak Spesifik,0,trauma hingga depresi nusakambangan ammar zoni disebut alami gangguan psikis
2051894104066609212,-1,Tidak Spesifik,0,reminder aja sistem china bikin banyak kasus bunuh diri pemerintahan sana mau niatan ngilangin sistem
2051893544928112857,-1,Tidak Spesifik,0,orang baru apa orang lama orang aku mau bunuh diri
2051889919409492021,-1,Tidak Spesifik,0,ammar zoni depresi jelang dipindah nusakambangan
2051886996851945507,-1,Tidak Spesifik,0,ammar zoni depresi jelang dipindah nusakambangan
2051885803325042980,-1,Tidak Spesifik,0,sungguh enak bener laki laki benar benar diuntungin sumpah bayangin zinah modal konsen tembus vagina perempuan pas perempuan minta tanggung jawab cowok tinggal bilang konsen kan akhirnya cewek cuma nerima padahal berzinah depresi
2051874604369797238,-1,Tidak Spesifik,0,pemikiran begini war terus kalau pemikiran suruh ks bundir suruh ks minum pestisida suruh loncat sungai pemikiran apa normal
2051872553082450366,-1,Tidak Spesifik,0,yu sadar semua jgn gunain pinjol dulu pinjol hidup aman kan skr pinjol kasus bunuh diri nambah kasuh phk nambah manusia jadi konsumtif pinjol niatin buat lunasin langsung hapus aplikasinya hidup makin aman nyaman
2051869978950021365,1,Masalah Keluarga,1,mana rumah dijual setanah tanahnya benar benar harta warisan euueue pantes anak anaknya depresi suka marah wutheseriesep
2051866436315062691,6,Pemerintah,1,it s quite ironic that i m against capitalism masuk feb well sebenarnya masuk feb aku buta politik kapitalisme makin kesini makin paham bukannya aku malah mau jadi business owner eksploitasi karyawan malah mw bunuh diri jirr cz i know how y all get rich fast
2051857009419690289,4,Pekerjaan,3,respect banget buat mbaknya nolak ajakan kotor atasan meski taruhannya kerjaan bukti kalau harga diri prinsip jauh lebih tinggi jabatan kamu kehilangan pekerjaan kamu baru menyelamatkan diri lingkungan toxic semangat rezeki tertukar
2051856508850475374,4,Pekerjaan,3,cara allah kmu diajuhin lingkungan toxic kak cari kerja memang susah sekarang bkal lebih susah kalau kmu trlalu lama kantor red flag semangatt dapet pekerjaan lebih layak
2051855074318803038,2,Finansial,1,inflasi naik gaji ganaik adulting kesadaran penuh beli kopi rp rb x sehari depresi
2051672749807141182,5,Lingkungan/Sosial,1,sunric panit pcrn toxic ditambah lingkungan toxic
2051670938740236797,0,Tekanan Akademik,1,bapak pigai kamu mau mengurusi kasus ketimbang perasaan satu oknum razia rambut smkn garut diduga dilakukan sejumlah guru kemudian siswi menjadi korban awalnya ngadu mahasiswa lalu didampingi dibawa kasus kepolisian siswi
2051665049715126471,-1,Tidak Spesifik,0,alami depresi ammar zoni memohon dikembalikan nusakambangan
2051663205689405469,1,Masalah Keluarga,1,vicky shu berbagi pengalaman tekanan mental akibat komentar negatif tubuhnya kini fokus kesehatan anak anaknya
2051662002335125963,-1,Tidak Spesifik,0,bunuh diri masuk surga
2051660970381213793,2,Finansial,1,lama lama aku depresi kelamaan nganggur mau main pemasukan anj ga dapet duit jajan
2051656240284286993,-1,Tidak Spesifik,0,menderita tekanan mental rupanya tekanan mental parah jadi gila
2051655506582987090,-1,Tidak Spesifik,0,what if jo benar benar bunuh diri when
2051653566054781313,-1,Tidak Spesifik,0,sekarang banyak kasus bunuh diri say jadi mungkin banget adegan agz sasarannya semua kalangan
2051648774687097101,-1,Tidak Spesifik,0,podle tohohle prispevku nekde hluboko v depresi
2051644250752999887,6,Pemerintah,1,temen pls jangan bundir nnti klian ketemu prabowo neraka lohh
2051638780764041669,1,Masalah Keluarga,1,ngak lewat tl kaumnya liat junjungan kalian nyuruh member grup bundir ngak papa biasanya kalau disumpahi bakal berumur panjang sih kyungsoo bakal hidup lama menikah punya anak imut lucu menggemaskan stay mad guguk
2051637713083002993,4,Pekerjaan,2,pria pria kamu nganggur sering ditolak cewe sekalinya dapet kerja gajinya kecil orangtua kamu miskin ingat bro peduli lanjutkan hidupmu bro meski kadang bundir
2051628172836507657,-1,Tidak Spesifik,0,temenan sama orang nyuruh aku bunuh diri
2051625554177323302,1,Masalah Keluarga,1,kalau dilihat lanjutannya suami nganggur biasanya pernah komentarin status membenarkan ketikan suaminya mungkin suaminya fase depresi
2051624555874230541,-1,Tidak Spesifik,0,javier zanetti adriano kombinasi ronaldo ori ibrahimovic kalau bicara inter milan tropi scudetto give away selalu terkenang pemain bukan fredy guarin trio belanda kata satu nama tersebut adriano liete
2051624386709672017,-1,Tidak Spesifik,0,aku nulis fanfict homo pelarian bunuh diri dientot brutal kehidupan
2051623997302067348,-1,Tidak Spesifik,0,mau bunuh diri
2051598697356767389,-1,Tidak Spesifik,0,bener kalo mentalnya rusak ga ngerasa bersalah bahkan sampe depresi berarti sikopat anjer soalnya orang normal kepikiran kebayang terus ahirnya depres penolongnya cuma sikiater bapaknya psikopat
2051592379761848645,4,Pekerjaan,1,tes kesehatan reguler kantor autoimmune thyroid mbak suka marah mbak sih biasa biasanya orang autoimun suka marah terus depresi ohh iya sih sering mati haha jangan dibercandain mbak bercanda
2051589365038764167,-1,Tidak Spesifik,0,mau skali ma bunuh diri kurasa asli
2051586695842447791,5,Lingkungan/Sosial,1,punya otak anjing adm ig kalau bodoh bersosial media jangan jadi adm beginian lahh kesannya jadi menormalisasi korban bully bundir kalau korban bca gimana jadi kamu reply emg punya empati takut ngeliat orang bunuh diri aja formalitas kamu kesannya
2051581508729938264,2,Finansial,1,mens bayar mahal kdg aku mikir emg hidup worth it bgt makanya heran kemarin banyak bunuh diri jembatan deket rumahku should i do it too
2051571195662012643,-1,Tidak Spesifik,0,umm tendensi menghabisi orang bukannya penyimpangan mau bunuh diri silakan
2051568725221048754,-1,Tidak Spesifik,0,kelanjutan kasus kook dongho kemarin si dongho sama temen cewenya denied kalau ngelakuin lee yurim emang biasanya pelaku selalu lupa apa lakuin korban korban selalu inget seumur hidup reminder guys usah jauh
2051562266072600578,-1,Tidak Spesifik,0,baru konek pas baca inti kamu chi wkwkwkwkw yasudah sih kalau emang betah idolain jossgawin gara introvert level good bye maksa wkwkkw lagian pressure diri sendiri sih marah marah komplen gajelas ngaruh fangirling
2051560668961374318,1,Masalah Keluarga,1,tiba bundir tiba lelah nyerah tiba keinget kalau bunuh diri dosa tiba keinget kalau malem wu mau tayang tiba keinget bahagiain orang tua sakit banget kepala
2051552372506440072,-1,Tidak Spesifik,0,mana wo lancang ngerjain klien orang penting acara sakralnya seumur hidup sama bunuh diri wo pikir logika requestnya buna tedd laah
2051552103055913200,1,Masalah Keluarga,1,dulu aku dikatain anak penyakitan sakit hati nangis mau maafin orang katain aku selama kurang lebih bulan aku selalu nangis malem bb ku turun kg selalu nyalahin diri sendiri ngebandingin diri sendiri sama orang hampir bundir
2051548849551126658,-1,Tidak Spesifik,0,fase unwell depresi balik ternyata kombo maut ot sama begadang emang benar benar ngerusak sistem minggu depan mulai terapi cbt buat benerin pola pikir doain pelan pelan balik jadi manusia normal
2051535057156972648,-1,Tidak Spesifik,0,fenomena laki laki bercerita tren hegemonic masculinity mana pria menahan emosi masalah sering dianggap keren berisiko menjadi bom waktu kesehatan mental berakar tekanan kuat jarang bercerita berdampak tingginya
2051532945434046802,-1,Tidak Spesifik,0,astaghfirullah ternyata kesehatan mental sangat perlu mental rawat depresi menghindari
2051530696255217785,4,Pekerjaan,1,baca quora reddit banyak si ceritain betapa boringnya sg emang kehidupannya persis squidville aman nyaman tenteram lama buat orang jadi stres depresi tekanan kerja berlebih ditambah lingkungan monoton gitu
2051517129577615782,-1,Tidak Spesifik,0,nitip lah feminis mampus bunuh diri lewat eksperimen sendiri jadi laki mulut sblmnya forum debat
2051516234286383228,4,Pekerjaan,1,cara membaca perilaku dunia kerja terlalu sering bilang siap biasanya kewalahan enakan nolak kelihatan sibuk terus jadi kejar pengakuan bukan kejar hasil datang paling pagi pulang paling akhir memang berdedikasi
2051500287249256557,-1,Tidak Spesifik,0,ganti admin aja koma tanda tanya keliatan bego nya minim empati miris kamu kira bunuh diri jokes sepele dongo nya nge dongo banget malu maluin
2051489658924884045,0,Tekanan Akademik,1,murid sd korban dugaan asusila oknum tni kendari depresi cakar tubuh hingga menangis histeris luka seorang murid sekolah dasar sd konawe selatan konsel inisial a diduga menjadi korban pencabulan oknum tni sertu mb korban dilaporkan mengalami depresi
2051482957211447808,-1,Tidak Spesifik,0,waduh depresi satu orang akhirnya semua penumpang jadi korban
2051479573586751639,-1,Tidak Spesifik,0,biasa aku wni negaranya salah gov nya waras depresi dahlah haluin shinji
2051301835085168999,-1,Tidak Spesifik,0,gejala depresiku berproses sih kak lebih banyak rasa sedih berkepanjangan aku ngerasain sedih nempel terus ilang ilang beberapa aku inget seneng sosialisasi online offline semua aktif tiba tiba jadi lebih suka sendiri kamar
2051301067187683661,0,Tekanan Akademik,1,depresi seorang siswi sekolah dasar sdn berinisial aks diduga menjadi korban pencabulan oknum tni wilayah kodim kendari sertu majid bone dilaporkan mengalami depresi korban cenderung mengurung diri kamar kerap melukai tubuhnya
2051295436259176458,4,Pekerjaan,1,untungnya aku kerja rumah kak kalau kamu lebih menantang hebat kamu laluin semua hebat istrimu nemenin selama masa terpuruk orang depresi suka momen lebay nya dengerin kalau kuat panas kuping panas kepala
2051295071337955572,4,Pekerjaan,2,periode terbatas gaji gede lingkungan toxic prinsip datang absen kerja pulang meminimalisir keberadaan tahun terkumpul tabungan buat muterin modal usaha kecil n ganti kerjaan lingkungan toxic gaji pas lebihnya usaha tdi
2051294921488048618,-1,Tidak Spesifik,0,innalillahi orang perusahaanku bunuh diri kosan kelilit pinjol ekspek banget padahal baru masuk bulan lalu jalur development program fg padahal mah sebenernya gajinya buat nyicil susahnya orang tau sih
2051294716462071904,-1,Tidak Spesifik,0,orang suka menulis laknat menjadi lucknut mulut jari entengnya menyuruh orang queer bunuh diri orang queer kafir pantas dibakar neraka laknat isn t even a bad word what a dissonance
2051292462870859935,-1,Tidak Spesifik,0,aku didiagnosa depresi sedang menuju berat tahun berobat psikiater tuntas sih sekarang lebih baik aku kontrol dulu people pleaser sekarang fokus sama kenyamanan diri sendiri kalau tanda tanda kekambuhan aku mundur
2051291937941107187,5,Lingkungan/Sosial,1,guys cuma mau bilang kalau kalian butuh teman cerita disini iwanu open vc alias vc mati mati kalian join iwanu bingung sama obrolan join vc tanya apapun ngapain beneran pembahasan random sesi curhat sesi freetalk cuma
2051288024307429533,1,Masalah Keluarga,1,siswi sd berusia tahun diduga menjadi korban penc bulan anggota tni angkatan darat berinisial sersan satu mb kendari sulawesi tenggara keluarga mengungkap kondisi korban semakin memprihatinkan mengalami depresi berat kerap menyakiti diri sendiri
2051284793455976802,-1,Tidak Spesifik,0,pas kasus pembulian dokter sampe bunuh diri
2051281511899619770,-1,Tidak Spesifik,0,mungkin kondisi kesehatan mental kronis menggabungkan gejala psikosis skizofrenia halusinasi delusi gangguan suasana hati bipolar depresi bersamaan
2051280713895592028,-1,Tidak Spesifik,0,kamu percaya sama surat dion sena kamu yakin lidya bundir ingett semua kematian dianggap pembunuhan terbukti sebaliknya berlaku buat case farhan ryan days sailing with senada terikatjanjiep
2051280246838821169,2,Finansial,1,gaji gede lingkungan toxic tempat kerja aku mencari kebahagiaan emang mau berjuang berdarah aja punya tempat bahagia kan
2051278677380669538,-1,Tidak Spesifik,0,oalahh lidya dibuat bunuh diri dong days sailing with senada terikatjanjiep
2051278434790428904,-1,Tidak Spesifik,0,bakal playing victim sesakit sakitnya hati orang smpe nyuruh bundir sick kata aku mah emang jisoo hbs ngelakuin kejahatan apa sih ampe suruh bundir
2051277225555861824,-1,Tidak Spesifik,0,ulah desi kayaknya bius lidya bikin seakan lidya bunuh diri terikatjanjiep days sailing with senada
2051268656974442760,-1,Tidak Spesifik,0,aku tanya sejak kapan ngasih terms nolak gambar bxg homopbc lulu dead treat people adakah ngatain nyuruh queer ppl bundir adakah ngajak followers buat rame ngehina ngatain queer kalau perkara orang d kata homopbc sakit sih kamu
2051266701514433010,-1,Tidak Spesifik,0,keterlaluan diluar batas nyuruh orang bunuh diri termasuk kejahatan wajib penjara sampe buusuukk
2051264724936077572,-1,Tidak Spesifik,0,kalau mode basic menjalanin hidup tau kpn lulusnya pikiran bunuh diri sbh achievement
2051264080057663867,1,Masalah Keluarga,1,bukannya bilang silakan kirim bukti dm kak aku bantu malah anak orang bundir fak nirempati banget jink
2051257683370762456,0,Tekanan Akademik,1,keren kakk semangat belajar yaa fokus aim high fk tertua indonesia rs pendidikannya sendiri hiraukan noise medsos hindari lingkungan toxic sejak awal
2051257492940931172,4,Pekerjaan,1,kerjaan aku benar benar berkaitan langsung sama forex begini susah banget buat aku pikirkan and honestly angka angka bikin aku lebih depresi kerjaan sendiri jadi wni emang sesulit bahagia
2051257167420997995,-1,Tidak Spesifik,0,kelelahan banget lelah
2051256891763052880,-1,Tidak Spesifik,0,bunuh diri kayanya kak
2051256526862787050,0,Tekanan Akademik,1,siswi sd diduga cabuli oknum tni seorang siswi sekolah dasar sdn berinisial aks diduga menjadi korban pencabulan oknum tni wilayah kodim kendari sertu majid bone dilaporkan mengalami depresi korban cenderung mengurung diri kamar
2051256094417375560,-1,Tidak Spesifik,0,bunuh diri massal depan istana
2051255127290290273,-1,Tidak Spesifik,0,buat temen temen mau tau lengkap soal aku hihi benar benar lengkap banget real no fake aku diskusikan semua sama ai ngerecord semua ngasih summary poster minta ide review cv sama minta saran bagaimana caranya pd ngobrol ruang
2051248754934862060,5,Lingkungan/Sosial,1,lingkungan toxic seringnya bukan soal marah marah melulu justru lebih bahaya bahasa kelihatannya biasa aja jadi bom waktu ngerusak mental linguistik disebut linguistic framing cara diucapkan mengatur
2051248581039014187,-1,Tidak Spesifik,0,gila bangett nyuruh orang bundir k pop membuat sakit jiwa mendingan stop jadi kpopers
2051248461929124054,-1,Tidak Spesifik,0,reall aku sendiri berani ngomongin soal kematian sampe doain seseorang buat bundir
2051243973071827225,2,Finansial,1,jujurnya mulai panik sih banyak dana sejak pertengahan terkena dampak efisiensi pusat mulai kusaksikan beberapa kpm pkh distop bantuannya cukup aku sih ngalamin depresi rupiah jangan sampe ngalamin depresiasi
2051242897656394083,-1,Tidak Spesifik,0,salah penggunaan kata coba kalau kata nya diubah usah bawa kata bundir kesannya sepele banget bunuh diri tuh malah respect sama korban
2051242738809790577,-1,Tidak Spesifik,0,kagak mati mati perasaan dulu tiap hari ngomongnya bunuh diri mulu
2051242375834702048,-1,Tidak Spesifik,0,shock banget bacanya jisoo bunuh diri atas kesalahan orang btw idol kamu bukan anna wintour jadi stop ngarang cerita stop merasa idol kamu pusat dunia
2051235953948451045,0,Tekanan Akademik,1,yeu adminnya makan bangku sekolah jelas disitu kamu bawa bundir sama kasus tau stop lah nirempati kamu berpihak korban seakan menyepelekan pinter dikit napa elah psti etminnya cowo
2051234526651912374,0,Tekanan Akademik,1,seorang siswi sekolah dasar sdn berinisial aks diduga menjadi korban pencabulan oknum tni wilayah kodim kendari sertu majid bone dilaporkan mengalami depresi korban cenderung mengurung diri kamar kerap melukai tubuhnya cara
2051234363371897054,6,Pemerintah,2,korban pelecehan oknum tni kendari sekarang depresi berat sering melukai diri sendiri pelaku hidup normal korban hancur seumur hidup bukan cuma soal hukum soal negara kalian membela siapa sebenarnya
2051234135424036906,-1,Tidak Spesifik,0,sebuah video viral media sosial memperlihatkan aksi biasa seorang pria paruh baya gerai atm pria berkemeja merah tampak berdiri cukup lama depan mesin hingga menyebabkan antrean pengguna mengular luar area atm berdasarkan keterangan warga lokasi
2051227199714546162,0,Tekanan Akademik,1,kasihan anaknya depresi kasus dugaan pelecehan seksual anak bawah umur menyeret oknum anggota tni berinisial sertu mb kecamatan ranomeeto kabupaten konawe selatan sulawesi tenggara korban berstatus siswi sekolah dasar disebut
2051225418745922045,-1,Tidak Spesifik,0,hormati team yep yep pas fans ngasih feedback kerjaannya not turn out good fans nyuruh staff ngeliat gini loh artist terima grgr begini berani keluar malah kabur kalau kabur bakal defensive galak sembunyi dibalik
2051225411561074868,-1,Tidak Spesifik,0,stages of grief lima tahap berduka denial penyangkalan anger marah bargaining tawar menawar depression depresi acceptance penerimaan ditahap acceptance penerimaan fi
2051221159723819480,-1,Tidak Spesifik,0,kalau lihat orang struggling masalah and your first response is bantuin bundir shows how you see suicide as something trivial an option instead of understanding how serious and complex it actually is
2051219736680337914,-1,Tidak Spesifik,0,kayaknya emg mau salah bukan menyuruh aneh aneh padahal jelas kan kesan pernyataan bukan membela malah sarkass kamu nder mana membela pake embel embel bunuh diri
2051218097324052964,1,Masalah Keluarga,2,kakak nya kasian mati bunuh diri anak orang makna pemilihan diksi peduli aslinya aka tone deaf empatinya samsek cuma asal cepet bls menfess
2051217489368150121,-1,Tidak Spesifik,0,ayo masi nyalahin korban pelecehan liat kontol korban depresi berat kepikiran tidur makan nafsu ngerasa dirinya kotor stop nyalahin korban mau korban pake baju apapun salah tetep pelaku
2051217467486458082,-1,Tidak Spesifik,0,kasih sayang lembut konstan allah selalu menutup ayat manusia berputus asa bertaubat az zumar sesungguhnya allah maha pengampun maha penyayang ayat melarang bundir sesungguhnya allah maha penyayang
2051214949192728579,-1,Tidak Spesifik,0,dibilang orang bunuh diri fomo
2051210751092916404,1,Masalah Keluarga,2,cuma fokus kakak nya ngeh kalimat ntar mati bunuh diri anak orang aneh adminnya mksdnya
2051208468493951196,4,Pekerjaan,1,usah kerjaan fisik cewek bule luar negeri nyamar jadi cowok pekerja kantoran buat penelitian malah depresi sendiri stop penyamarannya sanggup kehidupan cowok intinya gender punya permasalahannya sendiri
2051207407494422853,0,Tekanan Akademik,1,adminnya yakin bneran kuliah katanya bukan maksudnya kok bawa ntar bunuh diri anak orang jadi maksud bunuh diri siapa kalau bukan korban nya pembully nya kh iya emg minta diusut emang pantes ngomong
2051189357839851741,-1,Tidak Spesifik,0,rip depresi kopilot sengaja menabrakan pesawat pegunungan alpen perancis hingga menewaskan penumpangnya maret germanwings penerbangan lepas landas barcelona menuju dusseldorf orang penumpang dalamnya kapten patrick
2051182672140222571,-1,Tidak Spesifik,0,pernah dines rsj cimahi sekarang rsj cisarua sepertinya banyak pasien histeris depresi percobaan bunuh diri diisolasi paling ringan schizofrenia
2051182306619166914,6,Pemerintah,2,thn loh anjir bagaimana depresi digituin bgst terlalu byk korban negara apa salahnya hukum kebiri diterapkan bg pelaku korban menderita seumur hidupnya selayaknya pelaku meresakan penderitaan seumur hidup kebiri
2051174512176279600,-1,Tidak Spesifik,0,im pretty much invested in the disabilitas nampak movement jadi kondisi keterbatasan fisik mental kognitif keliatan sama orang tetap ngaruh aktivitas harian contohnya depresi anxiety dementia adhd autisme diabetes lupus
2051173431211897057,0,Tekanan Akademik,1,orang sombong banget kak ngeluh biaya kuliah dikata katain coba disuruh tuker posisi apa bunuh diri orng napak tanah
2051170957272965250,2,Finansial,1,kalian kalau disuruh pilih mending gaji umr lingkungan seru gaji gede lingkungan toxic
2051169026056040944,1,Masalah Keluarga,1,jauhkan dirimu lingkungan toxic walaupun keluarga kalau toxic mampus kabur wae nder bawa sekalian adekmu kasian terpapar lingkungan baik run makin runyam you deserve hidup tentram
2051165027428954203,-1,Tidak Spesifik,0,pernah sih kalian ngerasa hidup beraatt banget gitu bagaimana semua numpuk jadi satu kitanya jadi lelah duluan sempat beresin apa apa titik gitu wajar banget kayaknya kalau tiba tiba muncul rasa putus asa bahkan
2051164814173757528,4,Pekerjaan,1,entar ketawain smaa feminazi joke tendensi bunuh diri kamu akibat kamu laki laki menyuburkan patriarki emang betina lesbi pengangguran pantek kampanye manhating mulu
2051164331606180120,3,Percintaan,2,lingkungan toxic pemerintahan lebih baik mundur ibarat pacaran ngapain mempertahankan pasangan toxic putusin gugat cerai mundur bikin rekam jejak duluk selama menjabat istilah it nya cek and print history log siapa tauk dikambinghitamkan pejabat toxic
2051163692809560372,-1,Tidak Spesifik,0,itera admin instagram nya lebih bijak memilih diksi sender mencoba speak up disitu balasan kasian mati bundir rasanya aneh banget kalau memang ngasih balasan pantas sebaiknya diabaikan aku merasakan gaenak bacanya
2051162969715974260,0,Tekanan Akademik,1,seorang siswi sekolah dasar sdn berinisial aks diduga menjadi korban pencabulan oknum tni wilayah kodim kendari sertu majid bone dilaporkan mengalami depresi korban cenderung mengurung diri kamar kerap melukai tubuhnya cara mencakar
2051162430080700694,-1,Tidak Spesifik,0,sorry mw promosi jadi sender butuh responden buat jadi pengguna barangkali kalian butuh tempat cerita anonim cobain bot buatan sender tujuan bot wadah berbagi cerita maraknya kasus bunuh diri belakangan filter kata jorok guys jadi aman
2051160767538577726,-1,Tidak Spesifik,0,tanda mental kamu mungkin sedang terganggu sedih terus menerus mudah marah jelas perubahan suasana hati berkepanjangan merasa putus asa sedih mudah tersinggung jadi pertanda avral gangguantmental depresi kecemasan
